GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchScanRequest,746,34,106,0,190,12,98,4,42,4
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc,140,0,12,0,48,0,12,0,6,0
TiKV Java Client,org.tikv.kvproto,Errorpb.NotLeader,462,0,60,0,126,0,68,0,37,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteHead.Builder,195,0,14,0,61,0,32,0,25,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.LogLevel,175,0,14,0,36,0,20,0,10,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RegionDetailResponse.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetDCLocationInfoResponse.Builder,575,0,76,0,0,0,81,0,43,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ScanRegionsResponse.Builder,1770,0,216,0,469,0,199,0,91,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.IngestSSTResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.PeerState.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PrewriteRequest.Builder,1241,248,130,12,342,74,155,13,84,13
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreHeartbeatRequest.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchDeleteRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteEngineRequest,550,0,76,0,153,0,80,0,40,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SetDownloadSpeedLimitRequest,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.KeyDictionary,532,0,54,0,145,0,70,0,42,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionSizeResponse.Entry.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteEngineV3Request.Builder,711,0,74,0,197,0,85,0,48,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RemoveLockObserverRequest.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetGCSafePointResponse.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsResponse.Response.Builder,8620,0,1516,0,2367,0,1114,0,339,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.WriteResponse.Builder,826,0,100,0,225,0,101,0,51,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetMetricsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawPutResponse,461,36,62,2,126,12,65,6,32,6
TiKV Java Client,org.tikv.kvproto,Errorpb.ServerIsBusy,313,135,35,13,80,49,46,15,24,12
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RaftCmdResponse.Builder,1220,0,164,0,331,0,151,0,69,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.IngestSSTResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CleanupResponse,546,22,85,0,139,8,80,4,36,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccValue.Builder,230,0,16,0,0,0,36,0,28,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.IsolationLevel,53,57,8,1,15,11,12,3,7,3
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.GetRequest.Builder,347,80,42,6,96,29,54,7,30,7
TiKV Java Client,org.tikv.kvproto,Pdpb.SyncMaxTSRequest.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RaftLogResponse,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Errorpb.EpochNotMatch.Builder,623,0,68,0,170,0,76,0,42,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionConsistencyCheckRequest,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.StatusResponse,579,0,87,0,149,0,86,0,41,0
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc.DiagnosticsFutureStub,20,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.kvproto,DebugGrpc.DebugBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.DataKey.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Deadlock.Builder,265,0,18,0,0,0,40,0,31,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.TxnInfo.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanRequest.Builder,484,122,54,6,142,41,73,9,43,9
TiKV Java Client,org.tikv.kvproto,Pdpb.SyncMaxTSResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.GetOperatorRequest.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccLock.Builder,340,0,26,0,0,0,49,0,36,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetStoreRequest,289,172,40,20,70,55,50,18,25,12
TiKV Java Client,org.tikv.kvproto,ImportKvpb.Error.EngineNotFound.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,TikvGrpc.new AbstractStub.StubFactory() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,TikvGrpc.new AbstractStub.StubFactory() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,TikvGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Error,390,0,39,0,116,0,55,0,35,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.ImportEngineResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerBatchMutRequest.Builder,861,0,102,0,0,0,105,0,54,0
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc.DiagnosticsBlockingStub,28,0,0,0,7,0,4,0,4,0
TiKV Java Client,org.tikv.kvproto,Debugpb.GetStoreInfoResponse,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetRegionRequest,289,170,40,20,69,55,50,18,25,12
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.Noop.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.CompactRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PutStoreResponse.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.SearchLogRequest.Builder,712,0,50,0,201,0,81,0,56,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccGetByStartTsRequest.Builder,380,0,44,0,0,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc,355,0,32,0,128,0,27,0,11,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb,407,0,0,0,47,0,4,0,4,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.DeleteRangeRequest.Builder,472,0,52,0,139,0,66,0,40,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionSizeResponse,418,0,41,0,113,0,59,0,38,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ReadIndexRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.Error.Builder,309,0,26,0,100,0,45,0,32,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.ServerInfoType,136,0,11,0,30,0,17,0,10,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.UnsafeDestroyRangeRequest.Builder,439,0,50,0,128,0,62,0,37,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerKvPair.Builder,589,0,78,0,0,0,82,0,43,0
TiKV Java Client,org.tikv.kvproto,Pdpb.Merge,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ScanMvccResponse.Builder,392,0,46,0,114,0,57,0,34,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitResponse.Builder,577,0,76,0,164,0,81,0,43,0
TiKV Java Client,org.tikv.kvproto,Errorpb,4,326,0,0,3,43,2,2,2,2
TiKV Java Client,org.tikv.kvproto,Debugpb.ScanMvccRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,3,0,2,0,2
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CompactLogRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreHeartbeatResponse,582,22,89,0,152,8,83,4,37,4
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsEmptyResponse.Builder,183,0,12,0,58,0,31,0,25,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.MasterKeyKms.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.OpenEngineResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.Error.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RaftRequestHeader.Builder,828,0,92,0,244,0,110,0,64,0
TiKV Java Client,org.tikv.kvproto,Pdpb.RegionHeartbeatRequest.Builder,2331,0,300,0,636,0,278,0,128,0
TiKV Java Client,org.tikv.kvproto,Pdpb.SplitRegion.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.UpdateServiceGCSafePointRequest,549,28,78,0,142,10,76,4,35,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RaftRequestHeader.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitResponse.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PessimisticRollbackResponse.Builder,826,0,100,0,225,0,101,0,51,0
TiKV Java Client,org.tikv.kvproto,Debugpb.CompactResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Pdpb.UpdateGCSafePointResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RemoveLockObserverRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteResponse.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.VerifyHashRequest,468,0,53,0,129,0,64,0,36,0
TiKV Java Client,org.tikv.kvproto,Errorpb.ReadIndexNotReady,448,0,48,0,129,0,61,0,36,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommitTsExpired.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PrewriteResponse.Builder,896,0,104,0,247,0,109,0,57,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerDeleteRangeResponse.Builder,542,0,74,0,0,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,PDGrpc.PDBlockingStub,225,20,0,0,50,5,25,3,25,3
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CloseEngineResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Metapb.StoreLabel.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Pdpb.SplitRegion.Builder,378,0,28,0,110,0,49,0,35,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PhysicalScanLockResponse.Builder,727,0,78,0,206,0,86,0,47,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerMutation.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.ClusterIDError.Builder,218,0,14,0,69,0,35,0,28,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ExtraOp,110,0,9,0,26,0,15,0,10,0
TiKV Java Client,org.tikv.kvproto,Debugpb.CompactRequest.Builder,499,0,42,0,158,0,67,0,46,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawPutRequest,525,198,76,24,133,58,77,18,30,12
TiKV Java Client,org.tikv.kvproto,Encryptionpb.EncryptedContent,764,0,103,0,195,0,101,0,47,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PutClusterConfigRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportKvpb.Error,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteRangeResponse,461,36,62,2,126,12,65,6,32,6
TiKV Java Client,org.tikv.kvproto,Encryptionpb.EncryptionMethod,149,0,12,0,32,0,18,0,10,0
TiKV Java Client,org.tikv.kvproto,Pdpb.AllocIDRequest,384,19,51,0,105,7,58,4,32,4
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionSizeResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchGetResponse.Builder,826,0,100,0,225,0,101,0,51,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Error.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckLockObserverResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ResolveLockResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Encryptionpb.DataKey,534,0,64,0,145,0,72,0,38,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchDeleteResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.LongTxn.Builder,623,0,68,0,170,0,76,0,42,0
TiKV Java Client,org.tikv.kvproto,Debugpb.Property,484,0,52,0,142,0,64,0,37,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ReadIndexResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Debugpb,695,0,0,0,94,0,4,0,4,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.Noop,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PutClusterConfigRequest.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetAllStoresRequest.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Pdpb.GetRegionRequest.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RaftResponseHeader,518,0,69,0,138,0,74,0,38,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetVersionResponse,484,0,52,0,142,0,64,0,37,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerScanResponse,503,22,66,0,0,0,71,4,37,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.VerifyHashResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerDeleteRangeRequest,491,25,69,0,0,0,70,4,34,4
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CleanupEngineResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.MasterKeyFile.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,org.tikv.kvproto,Pdpb.SyncMaxTSRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Mutation,400,148,53,13,0,0,64,10,30,9
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CleanupEngineRequest.Builder,195,0,14,0,61,0,32,0,25,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.ExtraMessageType,162,0,13,0,34,0,19,0,10,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CompactLogRequest.Builder,218,0,14,0,69,0,35,0,28,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.KeyError.Builder,1588,135,244,10,0,0,217,5,90,5
TiKV Java Client,org.tikv.kvproto,ImportKvpb.OpenEngineRequest.Builder,242,0,18,0,75,0,37,0,28,0
TiKV Java Client,org.tikv.kvproto,Debugpb.InjectFailPointRequest.Builder,344,0,30,0,115,0,47,0,32,0
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsEmptyResponse,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PutClusterConfigResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.GetGCSafePointRequest.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.LeaderInfo,580,0,78,0,0,0,80,0,39,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SetDownloadSpeedLimitResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.WriteBatch.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetRegionRequest.Builder,324,68,40,6,89,25,51,6,28,6
TiKV Java Client,org.tikv.kvproto,Pdpb.Merge.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ChangePeer.Builder,408,0,48,0,119,0,60,0,36,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Range.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.GetMetricsResponse.Builder,575,0,52,0,194,0,71,0,45,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteEngineResponse,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CloseEngineResponse.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.ImportSSTImplBase,91,0,0,0,36,0,9,0,9,0
TiKV Java Client,org.tikv.kvproto,CoprocessorV2.RawCoprocessorResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteRangeResponse.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanRequest,518,271,82,32,119,86,84,20,29,14
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CompactLogResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.StatusRequest.Builder,605,0,80,0,172,0,85,0,45,0
TiKV Java Client,org.tikv.kvproto,Coprocessor.KeyRange.Builder,242,0,18,0,75,0,37,0,28,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.ChangeDataEvent.Builder,826,0,100,0,225,0,101,0,51,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.SnapshotMeta,472,0,50,0,127,0,65,0,39,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.AdminCmdType,240,0,19,0,46,0,25,0,10,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.TxnHeartBeatResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Coprocessor.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Header.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetClusterConfigResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsResponse,638,31,76,0,158,11,78,4,38,4
TiKV Java Client,org.tikv.kvproto,RaftServerpb.ExtraMessage,546,0,61,0,142,0,73,0,41,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.StoreIdent,413,0,44,0,117,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,Coprocessor.BatchResponse.Builder,490,0,56,0,148,0,67,0,39,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommandPri.new Internal.EnumLiteMap() {...},3,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Debugpb.RecoverFailPointResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckLeaderRequest.Builder,664,0,70,0,0,0,80,0,45,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.ChangeDataRequest.Register.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetMetricsRequest,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,com.pingcap.tidb.tipb,FieldType,890,0,146,0,212,0,122,0,46,0
TiKV Java Client,com.pingcap.tidb.tipb,Projection,541,0,56,0,137,0,72,0,43,0
TiKV Java Client,com.pingcap.tidb.tipb,UserIdentity,564,0,76,0,154,0,78,0,39,0
TiKV Java Client,com.pingcap.tidb.tipb,InUnionMetadata,396,0,47,0,111,0,59,0,35,0
TiKV Java Client,com.pingcap.tidb.tipb,Expr.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecutorExecutionSummary,577,0,83,0,146,0,82,0,39,0
TiKV Java Client,com.pingcap.tidb.tipb,CompareInMetadata,490,0,66,0,129,0,71,0,37,0
TiKV Java Client,com.pingcap.tidb.tipb,KeyRange.Builder,323,0,26,0,90,0,43,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,Limit,389,0,45,0,108,0,58,0,35,0
TiKV Java Client,com.pingcap.tidb.tipb,ColumnInfo,1165,0,193,0,260,0,154,0,53,0
TiKV Java Client,com.pingcap.tidb.tipb,Metadata,84,0,0,0,22,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,Metadata.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Expression.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,DAGRequest.Builder,2147,0,228,0,547,0,228,0,114,0
TiKV Java Client,com.pingcap.tidb.tipb,ExprType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketchRow.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,IndexScan,792,0,117,0,189,0,107,0,46,0
TiKV Java Client,com.pingcap.tidb.tipb,CompareInMetadata.Builder,315,0,26,0,89,0,43,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,ChunkMemoryLayout,408,0,49,0,112,0,60,0,35,0
TiKV Java Client,com.pingcap.tidb.tipb,Histogram.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Aggregation.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,InUnionMetadata.Builder,232,0,18,0,69,0,35,0,26,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketchTopN.Builder,310,0,24,0,87,0,42,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,FMSketch.Builder,376,0,24,0,104,0,46,0,34,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeColumnsReq.Builder,979,0,98,0,257,0,111,0,62,0
TiKV Java Client,com.pingcap.tidb.tipb,Expression,162,0,0,0,26,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,ColumnInfo.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Projection.Builder,1095,0,126,0,292,0,125,0,62,0
TiKV Java Client,com.pingcap.tidb.tipb,Analyze,368,0,0,0,44,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,Projection.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ByItem.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Error.Builder,374,0,32,0,109,0,48,0,32,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumRewriteRule,483,0,64,0,125,0,70,0,37,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumRequest,744,0,118,0,177,0,103,0,42,0
TiKV Java Client,com.pingcap.tidb.tipb,Histogram,512,0,60,0,132,0,71,0,40,0
TiKV Java Client,com.pingcap.tidb.tipb,ChunkMemoryLayout.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,IndexInfo,699,0,98,0,170,0,95,0,44,0
TiKV Java Client,com.pingcap.tidb.tipb,EncodeType,98,0,6,0,23,0,14,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumRequest.Builder,658,0,72,0,170,0,79,0,43,0
TiKV Java Client,com.pingcap.tidb.tipb,StreamResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecutorOuterClass.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumScanOn,85,0,5,0,21,0,13,0,10,0
